QUESTION_ID	PARTICIPANT_ID	SCORE
Q57	360072949	1
Q57	446070457	2
Q57	360072980	1
Q57	360071346	1
Q57	410070535	1
Q57	704070529	1
Q57	496071023	1
Q57	360072109	1
Q57	398070261	1
Q57	704071124	1
Q57	792071935	1
Q57	156071093	1
Q57	792071993	1
Q57	50070657	1
Q57	764071213	1
Q57	360072770	1
Q57	104070368	1
Q57	368071170	2
Q57	496071526	2
Q57	608070939	1
Q57	458070093	2
Q57	156071771	2
Q57	156070456	1
Q57	462070009	1
Q57	417070848	1
Q57	300070332	2
Q57	300070028	1
Q57	300070431	1
Q57	688071004	1
Q57	643070561	2
Q57	196070072	2
Q57	804070158	1
Q57	528070739	2
Q57	300070930	2
Q57	643070907	1
Q57	688071147	1
Q57	196070773	1
Q57	804070773	2
Q57	528070056	1
Q57	642071348	1
Q57	642071176	1
Q57	203070320	2
Q57	804070590	2
Q57	203071189	1
Q57	909070090	1
Q57	300070898	1
Q57	643071185	1
Q57	688070355	2
Q57	51070516	1
Q57	642070227	1
Q57	300070753	1
Q57	196070007	1
Q57	300070759	1
Q57	196070173	1
Q57	642070964	1
Q57	642070433	1
Q57	528071853	1
Q57	276071348	2
Q57	688070213	1
Q57	642071247	1
Q57	703070698	1
Q57	643071087	1
Q57	196070537	1
Q57	826071546	1
Q57	643071306	1
Q57	68071014	1
Q57	170076468	2
Q57	76070881	1
Q57	862070479	1
Q57	862070002	1
Q57	218070808	1
Q57	76071755	2
Q57	68071656	1
Q57	68070041	1
Q57	68071672	1
Q57	604070376	1
Q57	68071914	1
Q57	862070743	1
Q57	76070541	1
Q57	170078462	1
Q57	152070632	1
Q57	604071131	1
Q57	76070363	1
Q57	152070523	1
Q57	32070510	1
Q57	170070426	1
Q57	76071590	2
Q57	862070488	1
Q57	218070642	1
Q57	604071093	1
Q57	170074363	1
Q57	218070853	2
Q57	170075532	1
Q57	76071183	2
Q57	76071356	1
Q57	68070117	1
Q57	32070965	1
Q57	76070252	1
Q57	68071684	1
Q57	170076402	1
Q57	68070861	1
Q57	604070600	1
Q57	68071631	1
Q57	68070245	1
Q57	218071019	1
Q57	818070189	2
Q57	434070272	1
Q57	566070514	2
Q57	434070800	1
Q57	434070592	2
Q57	504070503	2
Q57	504070022	2
Q57	504070364	2
Q57	504070162	1
Q57	404071221	1
Q57	434070014	1
Q57	434070470	1
Q57	434070248	1
Q57	818070230	2
Q57	504070243	1
Q57	504070247	2
Q57	716070164	2
Q57	231070134	1
Q57	434071162	2
Q57	788070682	1
Q57	404070571	1
Q57	404070706	2
Q57	566070951	1
Q57	716070638	1
Q57	788070312	2
Q57	231070213	1
Q57	788070927	1
Q57	566070866	1
Q57	404070950	1
Q57	231070927	1
Q57	434070079	1
Q57	231071104	1
Q57	434071022	1
Q57	818070748	1
Q57	231070716	1
Q57	231070853	2
Q57	404070641	1
Q57	716070968	1
Q57	231070603	1
Q57	716070420	2
Q57	840072493	1
Q57	484070899	1
Q57	484071587	1
Q57	630070817	1
Q57	840071264	1
Q57	558070010	1
Q57	484071490	2
Q57	484071675	1
Q57	320070084	1
Q57	320070022	1
Q57	840071498	1
Q57	630071154	2
Q57	840072901	1
Q57	840071852	1
Q57	840072074	1
Q57	558070169	1
Q57	558070537	1
Q57	630070023	1
Q57	484070685	1
Q57	630071078	1
Q57	558070308	1
Q57	558070527	1
Q57	630071223	1
Q57	484070559	1
Q57	484070735	1
Q57	558070338	1
Q57	558070662	2
Q57	484070504	1
Q57	558071006	2
Q57	320070138	1
Q57	124071464	1
Q57	124070014	2
Q57	630070856	1
Q57	558070889	1
Q57	124071487	1
Q57	558070895	1
Q57	484070120	1
Q57	558071100	1
Q57	558070819	1
Q57	124074421	1
Q57	554070361	1
Q57	554070751	1
Q57	36070774	2
Q57	36070833	1
Q57	554070859	1
Q57	554070861	1
Q57	36070923	2
Q57	554070133	1
Q57	554070550	1
Q57	36070409	1
Q57	554070084	1
Q57	36070678	2
Q57	36071206	2
Q57	554070278	2
Q57	36070533	1
Q57	554070913	1
Q57	36071701	1
Q57	554070334	1
Q57	36071408	1
Q57	554070210	1
Q57	36070559	1
Q57	36070868	2
Q57	36071130	2
Q57	36071088	1
Q57	36070651	1
Q57	36071781	1
Q57	36071441	1
Q57	36071623	2
Q57	36070621	2
Q57	554070017	2
Q58	410070061	4
Q58	344070408	3
Q58	360071304	4
Q58	702071267	4
Q58	496071263	1
Q58	344070913	3
Q58	792072315	3
Q58	422070356	4
Q58	702070768	3
Q58	764071077	3
Q58	392070060	4
Q58	392071145	4
Q58	704070253	3
Q58	50070128	3
Q58	392071040	3
Q58	417070708	4
Q58	344070120	4
Q58	458070431	4
Q58	792072011	4
Q58	702070250	4
Q58	764070485	4
Q58	608071070	3
Q58	586071849	3
Q58	704070738	3
Q58	586071538	4
Q58	586071852	3
Q58	50071061	4
Q58	792070978	4
Q58	704070493	4
Q58	586071630	4
Q58	496071046	4
Q58	158070971	3
Q58	392071030	3
Q58	360073066	3
Q58	762070382	3
Q58	462070377	3
Q58	608070540	4
Q58	360070911	4
Q58	764070580	4
Q58	458070170	4
Q58	276071437	4
Q58	51070738	4
Q58	703071166	4
Q58	20070708	4
Q58	300070104	4
Q58	643070637	3
Q58	196070026	3
Q58	300070930	4
Q58	196070076	3
Q58	300070800	4
Q58	826072226	3
Q58	528070056	3
Q58	826071581	4
Q58	688070389	4
Q58	528070699	4
Q58	20070452	4
Q58	826072131	4
Q58	688070765	4
Q58	20070577	4
Q58	826071560	3
Q58	688070336	4
Q58	51070332	3
Q58	642070753	4
Q58	804070042	3
Q58	826070962	1
Q58	196070092	3
Q58	300070759	3
Q58	909070041	4
Q58	643070213	4
Q58	642070393	3
Q58	642070433	3
Q58	196070866	4
Q58	196070560	3
Q58	826070968	4
Q58	196070890	1
Q58	703070230	4
Q58	642070296	4
Q58	909070197	4
Q58	909070284	4
Q58	643070475	4
Q58	170079219	4
Q58	604070802	4
Q58	76070962	1
Q58	170076458	3
Q58	68070571	4
Q58	68070780	4
Q58	76070358	4
Q58	862071016	4
Q58	68071008	3
Q58	170072195	3
Q58	170073458	4
Q58	76070958	4
Q58	68070490	4
Q58	76071527	4
Q58	218070751	3
Q58	862070933	3
Q58	76070461	3
Q58	76071735	3
Q58	170073753	4
Q58	218071162	4
Q58	218071144	3
Q58	68071747	3
Q58	604071365	3
Q58	170074579	4
Q58	218071049	4
Q58	170075764	3
Q58	152070849	4
Q58	68070331	4
Q58	604070483	4
Q58	862070533	3
Q58	604070681	4
Q58	218070839	3
Q58	76070256	4
Q58	68071488	4
Q58	170075700	3
Q58	76071763	3
Q58	76071787	4
Q58	76071779	4
Q58	604070500	4
Q58	604071082	4
Q58	716070037	4
Q58	434070416	4
Q58	434071146	3
Q58	566070475	3
Q58	404070004	3
Q58	504070162	3
Q58	404070053	4
Q58	716070259	3
Q58	504071131	3
Q58	566070322	4
Q58	434070558	4
Q58	788070476	4
Q58	818070230	4
Q58	434071034	3
Q58	434070681	4
Q58	716070009	3
Q58	404071087	3
Q58	231070134	3
Q58	788070126	3
Q58	504070221	3
Q58	231070477	3
Q58	788070458	4
Q58	716071176	4
Q58	504070712	3
Q58	818070535	4
Q58	716070345	3
Q58	231070172	3
Q58	788071029	4
Q58	788070063	3
Q58	566070187	4
Q58	434071022	4
Q58	231070613	4
Q58	231070579	1
Q58	434070021	3
Q58	231070373	3
Q58	231070376	4
Q58	566070801	4
Q58	788070902	3
Q58	788070405	3
Q58	716071138	4
Q58	630070926	4
Q58	124074722	4
Q58	320070936	3
Q58	124072826	4
Q58	630071021	3
Q58	484070859	4
Q58	558070373	3
Q58	558070344	4
Q58	558070151	3
Q58	484070668	4
Q58	320070127	4
Q58	840073467	3
Q58	484070208	3
Q58	558070049	3
Q58	124070203	3
Q58	630070023	3
Q58	630071087	4
Q58	484070675	3
Q58	558070095	3
Q58	630070403	4
Q58	320070706	4
Q58	558070890	3
Q58	484071226	4
Q58	558070501	3
Q58	840073331	4
Q58	124070432	1
Q58	484071445	4
Q58	320070572	4
Q58	558070427	4
Q58	484070313	3
Q58	840072836	3
Q58	124070985	1
Q58	124070827	3
Q58	558070889	4
Q58	124071837	4
Q58	558070457	4
Q58	558070937	4
Q58	558070960	4
Q58	124074397	4
Q58	124073640	4
Q58	36070850	4
Q58	554070292	4
Q58	554070796	3
Q58	554070361	3
Q58	554070119	4
Q58	554070550	3
Q58	36070409	3
Q58	36070815	3
Q58	554070133	3
Q58	36071455	4
Q58	554070641	4
Q58	36071412	3
Q58	554070629	3
Q58	36071357	4
Q58	554070554	3
Q58	554070205	4
Q58	554070699	4
Q58	554070030	4
Q58	554070190	4
Q58	36071408	4
Q58	36070721	4
Q58	36071251	3
Q58	554070165	4
Q58	36071069	4
Q58	36070108	3
Q58	36071664	3
Q58	36071022	3
Q58	36071165	4
Q58	36071623	4
Q58	36071788	3
Q59	586070534	3
Q59	608070044	3
Q59	410070640	4
Q59	392070728	3
Q59	410071175	3
Q59	156072683	3
Q59	792072227	3
Q59	368070630	3
Q59	364072711	4
Q59	702071481	3
Q59	156070531	3
Q59	398070810	3
Q59	158070622	3
Q59	496070193	3
Q59	368070506	3
Q59	410070220	4
Q59	368070657	3
Q59	156071581	3
Q59	458070431	4
Q59	156071753	3
Q59	586071054	4
Q59	762070670	4
Q59	764070656	3
Q59	156071502	3
Q59	764070310	3
Q59	360070980	3
Q59	50071158	1
Q59	586071852	3
Q59	400070549	3
Q59	50070406	3
Q59	398070045	3
Q59	496071064	3
Q59	368070408	3
Q59	496071516	4
Q59	104071000	3
Q59	496071126	3
Q59	458070130	3
Q59	156071154	3
Q59	608070916	3
Q59	360072480	3
Q59	826071014	3
Q59	703071166	3
Q59	643070390	3
Q59	643071093	3
Q59	688070067	3
Q59	203070686	3
Q59	20070372	3
Q59	300070160	3
Q59	642071142	4
Q59	20070487	3
Q59	196070938	3
Q59	826072366	3
Q59	196070630	3
Q59	826071207	3
Q59	703070268	3
Q59	826071389	3
Q59	688070690	3
Q59	703070528	3
Q59	826071097	3
Q59	528070824	3
Q59	804070607	3
Q59	826071425	3
Q59	703070654	4
Q59	642071162	3
Q59	528070409	3
Q59	196070089	3
Q59	196070302	3
Q59	703070896	3
Q59	642070964	3
Q59	703070447	3
Q59	826070952	3
Q59	196070893	3
Q59	909070304	3
Q59	826071667	3
Q59	688071194	3
Q59	203070514	3
Q59	642070696	3
Q59	203070083	3
Q59	826071676	3
Q59	804071127	2
Q59	218070833	3
Q59	76071970	3
Q59	32070455	3
Q59	218070785	4
Q59	604070020	3
Q59	170072605	3
Q59	604071260	3
Q59	32070852	3
Q59	76071638	3
Q59	170072195	3
Q59	604070871	3
Q59	76071805	3
Q59	604071227	3
Q59	862070660	3
Q59	604070376	3
Q59	862070922	3
Q59	604071131	3
Q59	76070798	3
Q59	170073487	3
Q59	862071193	3
Q59	76070907	3
Q59	218070034	3
Q59	152070923	3
Q59	604070790	3
Q59	76071664	3
Q59	76071672	3
Q59	218070232	3
Q59	68070385	3
Q59	170071258	3
Q59	862070167	3
Q59	170075700	3
Q59	604070732	3
Q59	68071724	3
Q59	68070090	3
Q59	218070082	3
Q59	32070930	3
Q59	68070360	4
Q59	68070921	3
Q59	218070529	3
Q59	68071744	3
Q59	434070588	3
Q59	818070263	3
Q59	504071082	3
Q59	788070654	3
Q59	818070595	3
Q59	504071053	3
Q59	504070022	3
Q59	818070221	3
Q59	818070848	3
Q59	504071089	4
Q59	434070470	4
Q59	434070028	3
Q59	434070445	3
Q59	434070633	3
Q59	434070248	3
Q59	404070229	3
Q59	566071170	3
Q59	716070032	3
Q59	716070667	3
Q59	504070323	3
Q59	566070261	3
Q59	818070288	3
Q59	504070905	3
Q59	434070455	3
Q59	566070728	3
Q59	404070950	3
Q59	231071049	3
Q59	566070815	3
Q59	231070811	3
Q59	566071062	3
Q59	818070828	3
Q59	818070699	3
Q59	231070579	3
Q59	434070003	3
Q59	818071111	3
Q59	566071125	3
Q59	231070653	3
Q59	716071094	3
Q59	788070796	3
Q59	818070484	4
Q59	840071330	3
Q59	630071022	3
Q59	484071328	3
Q59	124071307	3
Q59	840071242	3
Q59	630070989	3
Q59	484071627	4
Q59	558070082	3
Q59	484070466	3
Q59	484070886	4
Q59	124074779	3
Q59	840072891	3
Q59	840072165	3
Q59	630070829	3
Q59	630070345	3
Q59	840073006	3
Q59	840071552	3
Q59	558070128	3
Q59	124074809	3
Q59	558070149	3
Q59	124071904	3
Q59	558070942	3
Q59	124075985	3
Q59	320070265	3
Q59	124074229	3
Q59	484070282	3
Q59	558071156	3
Q59	558070797	3
Q59	320070572	3
Q59	484070758	3
Q59	320070646	3
Q59	320070322	3
Q59	124075968	3
Q59	124070014	3
Q59	558071167	3
Q59	558070276	3
Q59	558070960	4
Q59	124073640	3
Q59	558070931	3
Q59	558070780	3
Q59	554070995	3
Q59	36070568	3
Q59	36070427	4
Q59	36071463	3
Q59	554070355	3
Q59	36071455	3
Q59	554070861	3
Q59	554070083	3
Q59	36070409	3
Q59	554070550	3
Q59	36070348	3
Q59	36071412	3
Q59	554070853	3
Q59	36071260	3
Q59	554070554	3
Q59	36071167	3
Q59	554070488	4
Q59	554070210	3
Q59	36070894	3
Q59	36071720	3
Q59	36070721	3
Q59	36071130	3
Q59	36070204	3
Q59	36070463	3
Q59	554070073	3
Q59	36071623	3
Q59	36071128	3
Q59	554070036	3
Q59	36070625	3
Q59	36071441	3
Q106	417070994	8
Q106	360073144	7
Q106	702071635	8
Q106	410070925	8
Q106	344070978	7
Q106	496070079	8
Q106	702070392	8
Q106	364071404	10
Q106	344070135	10
Q106	50070071	7
Q106	344070228	8
Q106	762070171	8
Q106	398071204	7
Q106	392070383	8
Q106	496070520	10
Q106	704070076	10
Q106	458071201	8
Q106	364071036	8
Q106	704070964	8
Q106	496071009	8
Q106	586071056	10
Q106	368070300	8
Q106	792071341	8
Q106	398070492	8
Q106	50071010	8
Q106	586071740	8
Q106	792072180	8
Q106	608070708	8
Q106	792070003	10
Q106	792070819	10
Q106	50071190	8
Q106	158070774	8
Q106	158071178	9
Q106	792070404	8
Q106	156071770	8
Q106	462070395	8
Q106	50070757	7
Q106	608070467	8
Q106	156070724	9
Q106	360070973	9
Q106	276071524	8
Q106	276071030	10
Q106	203070115	8
Q106	196070175	8
Q106	51070666	
Q106	196070009	10
Q106	642070182	8
Q106	300071110	8
Q106	300070099	8
Q106	300070377	7
Q106	300070162	7
Q106	826071549	10
Q106	642070319	10
Q106	688070852	7
Q106	276071365	8
Q106	203070425	7
Q106	826071274	10
Q106	703070439	
Q106	703070075	8
Q106	826070202	10
Q106	688071187	10
Q106	826072182	8
Q106	196070434	10
Q106	703070566	8
Q106	642070017	8
Q106	826070742	8
Q106	196070119	8
Q106	196070210	8
Q106	196070298	8
Q106	642070946	8
Q106	826070737	7
Q106	196070853	10
Q106	276070162	10
Q106	300070840	8
Q106	804070897	10
Q106	203070347	8
Q106	203071112	8
Q106	703070367	7
Q106	703070362	
Q106	642070866	8
Q106	862071059	10
Q106	76070702	8
Q106	862070363	9
Q106	68070878	8
Q106	604070854	8
Q106	76070648	8
Q106	68071775	10
Q106	76071394	8
Q106	218071012	8
Q106	76070413	8
Q106	68071608	10
Q106	604070902	10
Q106	68072002	7
Q106	32070082	10
Q106	68070764	7
Q106	862070022	10
Q106	862070575	9
Q106	68071907	8
Q106	862070934	8
Q106	170074738	7
Q106	68071396	8
Q106	218070106	10
Q106	32070936	7
Q106	68070652	7
Q106	152070740	
Q106	68071531	10
Q106	68071680	8
Q106	68070299	10
Q106	68070331	7
Q106	68070803	7
Q106	76070252	10
Q106	218070637	8
Q106	68070806	8
Q106	170076402	10
Q106	68070202	8
Q106	68070244	8
Q106	152070862	8
Q106	68070245	10
Q106	604070594	10
Q106	604070500	8
Q106	504070472	10
Q106	566070872	8
Q106	404070833	8
Q106	788071162	8
Q106	716071032	9
Q106	504070012	7
Q106	434070924	10
Q106	231070003	9
Q106	788070787	10
Q106	504070208	10
Q106	434070576	8
Q106	434070250	8
Q106	434070253	8
Q106	434070950	8
Q106	434070445	10
Q106	404071230	10
Q106	788070415	8
Q106	716070203	8
Q106	504070221	8
Q106	716070164	8
Q106	434070442	10
Q106	504070905	8
Q106	504070454	10
Q106	818070604	8
Q106	404070832	8
Q106	231070887	10
Q106	231070555	8
Q106	716070318	8
Q106	231070371	8
Q106	818070860	10
Q106	231070257	8
Q106	434070020	8
Q106	434071189	10
Q106	231070613	10
Q106	434070056	9
Q106	566070429	8
Q106	566070673	10
Q106	231071018	8
Q106	716070806	8
Q106	716070998	10
Q106	124072988	10
Q106	840071267	7
Q106	124070776	8
Q106	484070178	10
Q106	840071780	8
Q106	320070405	10
Q106	484071177	10
Q106	558070019	9
Q106	484071272	10
Q106	558070156	8
Q106	124074310	8
Q106	840072174	
Q106	320070093	9
Q106	124072662	10
Q106	840073033	8
Q106	840073006	8
Q106	124072867	8
Q106	630070023	8
Q106	484070675	10
Q106	484070733	8
Q106	124070527	10
Q106	484070197	10
Q106	558070833	8
Q106	124070988	8
Q106	124074853	8
Q106	484071445	7
Q106	558071155	10
Q106	558071007	8
Q106	320070563	8
Q106	558070803	8
Q106	320071184	10
Q106	124070938	8
Q106	124073164	8
Q106	558071137	8
Q106	124071688	
Q106	558070895	8
Q106	124073609	8
Q106	124071764	8
Q106	558070937	7
Q106	558071011	8
Q106	554070098	9
Q106	554070454	7
Q106	36070723	8
Q106	36070545	10
Q106	36071241	10
Q106	554070550	8
Q106	36071455	8
Q106	36070409	7
Q106	36070923	10
Q106	554070083	10
Q106	36070902	9
Q106	554070853	8
Q106	36071063	7
Q106	36071223	8
Q106	36071426	7
Q106	36071408	8
Q106	554070285	8
Q106	36071790	8
Q106	554070699	10
Q106	36071701	8
Q106	554070073	7
Q106	36071377	10
Q106	36071124	10
Q106	36071374	7
Q106	554070650	8
Q106	554070017	10
Q106	36071557	8
Q106	36071441	7
Q106	36070621	10
Q106	36070625	8
Q107	417071099	10
Q107	410070213	10
Q107	392070991	10
Q107	702070528	10
Q107	364071520	8
Q107	364071375	10
Q107	792070374	10
Q107	368070493	10
Q107	360072314	10
Q107	792070291	8
Q107	398071213	10
Q107	410070593	10
Q107	446070475	10
Q107	792070542	7
Q107	422070752	10
Q107	458070691	10
Q107	156072293	10
Q107	608070048	10
Q107	104070701	10
Q107	344071530	10
Q107	400070302	10
Q107	762070852	10
Q107	392071240	8
Q107	422070162	10
Q107	586071333	10
Q107	50071024	10
Q107	156072910	10
Q107	704070645	10
Q107	792070975	10
Q107	104071110	8
Q107	792072084	10
Q107	792070236	10
Q107	398070084	8
Q107	368070841	10
Q107	156070272	10
Q107	462070507	10
Q107	156070348	10
Q107	792071869	10
Q107	50070428	10
Q107	704070643	8
Q107	196070112	10
Q107	528070960	10
Q107	826072063	10
Q107	703070778	10
Q107	643071493	10
Q107	300070886	10
Q107	300070738	10
Q107	276071336	10
Q107	20070536	10
Q107	203070348	8
Q107	300070455	10
Q107	528070066	10
Q107	826070770	10
Q107	642070475	10
Q107	203070784	10
Q107	643070138	10
Q107	703070439	10
Q107	203070482	10
Q107	826071389	10
Q107	203070999	10
Q107	703070566	10
Q107	826072492	10
Q107	51070496	11
Q107	276070082	10
Q107	826072462	10
Q107	643070213	10
Q107	196070470	10
Q107	196070079	
Q107	196070382	10
Q107	703070447	10
Q107	196070981	10
Q107	642070433	10
Q107	51070836	10
Q107	196070317	10
Q107	51070785	10
Q107	203070913	10
Q107	642070866	10
Q107	203070448	8
Q107	643071623	10
Q107	826070945	10
Q107	604070851	10
Q107	32070844	10
Q107	152070304	8
Q107	604070655	10
Q107	68070171	10
Q107	170076476	10
Q107	862070237	10
Q107	862070791	10
Q107	218070783	10
Q107	604070466	8
Q107	68071608	10
Q107	604070871	10
Q107	68071923	8
Q107	76070802	10
Q107	604070532	10
Q107	32070052	7
Q107	604070260	10
Q107	32070430	10
Q107	862070930	10
Q107	862070933	10
Q107	68071803	10
Q107	218071058	10
Q107	68071757	10
Q107	170075196	10
Q107	862070531	10
Q107	170074363	
Q107	32070937	10
Q107	604070483	10
Q107	604070991	10
Q107	170075532	10
Q107	170075700	10
Q107	218070031	10
Q107	68071684	10
Q107	68070806	10
Q107	218070734	10
Q107	218070730	10
Q107	76071763	10
Q107	68071414	10
Q107	68070245	10
Q107	68070222	10
Q107	434071039	10
Q107	404070141	
Q107	788070024	10
Q107	788071004	8
Q107	504071082	10
Q107	788070185	10
Q107	404071014	10
Q107	504070823	8
Q107	504071057	8
Q107	504070916	8
Q107	434070250	10
Q107	434071115	10
Q107	818070407	10
Q107	434070074	10
Q107	434070266	10
Q107	404071137	8
Q107	818070136	10
Q107	818070655	8
Q107	716070038	10
Q107	716070667	10
Q107	566071226	10
Q107	818070462	8
Q107	716070197	10
Q107	404070413	8
Q107	818070585	10
Q107	716071211	10
Q107	566071056	10
Q107	788070927	10
Q107	504070842	10
Q107	566070866	10
Q107	231070373	10
Q107	231070257	10
Q107	404070964	10
Q107	231070579	10
Q107	504070103	
Q107	716070915	10
Q107	716070986	10
Q107	566070835	11
Q107	566071162	10
Q107	566070173	10
Q107	124074683	10
Q107	484071643	
Q107	840071825	
Q107	124075203	10
Q107	484070094	10
Q107	630071167	7
Q107	320071201	10
Q107	484070878	10
Q107	558070640	10
Q107	484070859	10
Q107	630070968	10
Q107	630070132	8
Q107	124070601	10
Q107	484071595	10
Q107	124070383	10
Q107	484070205	10
Q107	630070377	10
Q107	630070403	10
Q107	840071155	10
Q107	630070758	7
Q107	124074636	10
Q107	484070699	10
Q107	558070850	10
Q107	840071998	
Q107	484070983	
Q107	320070563	8
Q107	558070444	10
Q107	484070817	10
Q107	484070471	10
Q107	558070456	10
Q107	320071099	10
Q107	124070940	8
Q107	124071240	10
Q107	840073425	10
Q107	124071211	
Q107	558071011	8
Q107	558070960	10
Q107	558070784	7
Q107	124073465	10
Q107	558070931	10
Q107	554070796	10
Q107	36071640	10
Q107	554070751	10
Q107	36070134	10
Q107	554070517	10
Q107	36071455	10
Q107	554070550	10
Q107	36070923	6
Q107	36070815	10
Q107	554070083	10
Q107	36071015	10
Q107	36070783	10
Q107	554070626	10
Q107	554070170	10
Q107	554070122	10
Q107	36071727	10
Q107	554070488	
Q107	554070190	10
Q107	36071116	10
Q107	36070156	10
Q107	36071130	10
Q107	36070651	10
Q107	36070868	8
Q107	36070626	10
Q107	36070300	10
Q107	36071781	10
Q107	554070036	10
Q107	36071441	9
Q107	36071664	10
Q107	554070017	10
Q108	762070168	10
Q108	702071786	6
Q108	422070816	8
Q108	792071148	8
Q108	446070892	7
Q108	344070597	7
Q108	792071707	10
Q108	446070048	8
Q108	344070103	10
Q108	792070242	7
Q108	392071005	10
Q108	410070291	9
Q108	608070489	8
Q108	400071127	7
Q108	458070456	8
Q108	360071281	10
Q108	368070664	10
Q108	446070736	10
Q108	156072304	10
Q108	344071186	8
Q108	586071900	10
Q108	360072677	10
Q108	496071605	10
Q108	704070243	8
Q108	50070605	10
Q108	156071243	10
Q108	360071761	10
Q108	360071633	8
Q108	764070393	10
Q108	608070313	7
Q108	368070492	8
Q108	364072553	10
Q108	104070215	8
Q108	762070413	
Q108	422070144	8
Q108	458071101	8
Q108	50071120	10
Q108	608070912	9
Q108	704071007	10
Q108	458070157	8
Q108	688070144	7
Q108	276070488	10
Q108	276070762	8
Q108	804070380	9
Q108	51070273	8
Q108	196070830	10
Q108	909070330	10
Q108	276071396	7
Q108	300070738	7
Q108	642070127	8
Q108	826071466	8
Q108	642070899	10
Q108	688070062	8
Q108	826070182	10
Q108	196070764	8
Q108	642071207	10
Q108	203071113	
Q108	703070360	8
Q108	203070813	8
Q108	703070806	10
Q108	826070260	8
Q108	51070558	8
Q108	826070405	10
Q108	528070409	8
Q108	642070506	10
Q108	300071130	10
Q108	642070063	8
Q108	300071080	8
Q108	196070435	10
Q108	642070964	7
Q108	643071285	10
Q108	300070837	10
Q108	826070951	10
Q108	196070866	8
Q108	196070317	10
Q108	703070927	10
Q108	826072423	8
Q108	642070919	8
Q108	703070362	7
Q108	703070693	10
Q108	152070342	8
Q108	76070136	10
Q108	604070044	8
Q108	68070563	8
Q108	32070170	7
Q108	862070238	8
Q108	170079244	
Q108	32070433	8
Q108	218070360	7
Q108	76071440	10
Q108	76071819	10
Q108	76071412	10
Q108	862070275	7
Q108	68072002	7
Q108	170071009	10
Q108	68071155	10
Q108	604071022	10
Q108	32070361	8
Q108	218070576	10
Q108	218070128	10
Q108	32070936	10
Q108	604070677	8
Q108	218070048	5
Q108	604071365	10
Q108	170074578	10
Q108	32070932	8
Q108	68070255	7
Q108	218070602	10
Q108	76071536	10
Q108	76071368	10
Q108	68071692	
Q108	76070764	
Q108	604070681	10
Q108	68070308	8
Q108	76070252	10
Q108	76071763	10
Q108	152070858	8
Q108	170074376	8
Q108	76071779	8
Q108	68070245	7
Q108	404070646	8
Q108	716071060	8
Q108	404070236	8
Q108	434070075	8
Q108	404070717	
Q108	504070670	10
Q108	504070823	8
Q108	504070652	
Q108	504070635	8
Q108	231071038	8
Q108	434071120	10
Q108	404070552	8
Q108	434070499	9
Q108	434070684	8
Q108	716070619	8
Q108	566070620	10
Q108	504070329	10
Q108	716070062	8
Q108	788071060	8
Q108	788070378	10
Q108	231070315	7
Q108	818070057	10
Q108	788070971	
Q108	788070383	10
Q108	231070434	9
Q108	231070408	10
Q108	231070943	8
Q108	231070280	8
Q108	231070291	8
Q108	231070342	10
Q108	434070003	7
Q108	231070579	10
Q108	504070103	7
Q108	231070373	10
Q108	231070716	8
Q108	716071163	10
Q108	566070897	10
Q108	404070641	7
Q108	716070371	8
Q108	231070472	7
Q108	484070794	8
Q108	124075146	10
Q108	124072774	10
Q108	124073244	10
Q108	630070488	10
Q108	320070472	7
Q108	484070006	8
Q108	484071174	8
Q108	630070788	8
Q108	484070446	10
Q108	124072768	8
Q108	320070384	10
Q108	630070813	
Q108	320070378	8
Q108	840073273	8
Q108	484070685	10
Q108	558070556	10
Q108	558070117	9
Q108	558070128	10
Q108	558070489	7
Q108	484070679	10
Q108	484070769	10
Q108	558070996	8
Q108	484071389	7
Q108	124071721	8
Q108	484071730	8
Q108	558071124	8
Q108	484070258	10
Q108	484070523	8
Q108	124070432	10
Q108	124075968	10
Q108	558070889	10
Q108	124070803	8
Q108	124071839	8
Q108	124073543	10
Q108	558071011	10
Q108	558070265	8
Q108	124075490	8
Q108	558070937	10
Q108	558070931	10
Q108	554071024	10
Q108	36070439	9
Q108	36070163	9
Q108	554070359	8
Q108	554070171	8
Q108	554070133	10
Q108	36070409	10
Q108	36070815	10
Q108	36070923	8
Q108	36071455	10
Q108	36070148	8
Q108	36070224	8
Q108	36071084	8
Q108	36071516	10
Q108	554070876	9
Q108	554070038	10
Q108	554070913	8
Q108	36071116	7
Q108	36070585	10
Q108	554070699	10
Q108	36071377	10
Q108	554070060	
Q108	36070651	6
Q108	36071036	7
Q108	36070073	7
Q108	36071441	8
Q108	36071281	8
Q108	36070621	10
Q108	36071788	10
Q108	36071664	9
Q112	496070112	10
Q112	704071072	7
Q112	417070082	8
Q112	156071559	8
Q112	364072364	10
Q112	702070220	5
Q112	792071415	6
Q112	764070156	10
Q112	156072603	8
Q112	360073160	10
Q112	496070519	10
Q112	398070471	7
Q112	422071139	6
Q112	422070182	7
Q112	156070034	8
Q112	458071045	8
Q112	422071177	10
Q112	792070131	8
Q112	586070078	6
Q112	458070463	6
Q112	360070378	10
Q112	762071090	10
Q112	586071056	8
Q112	364071776	10
Q112	50070403	10
Q112	104070419	8
Q112	360070930	8
Q112	50071130	7
Q112	50070678	8
Q112	360072707	7
Q112	156070237	7
Q112	762070729	8
Q112	360070061	8
Q112	104070970	8
Q112	586070876	8
