QUESTION_ID	PARTICIPANT_ID	SCORE
Q57	446070457	1
Q57	360072980	1
Q57	360071346	1
Q57	410070535	1
Q57	704070529	1
Q57	496071023	1
Q57	360072109	1
Q57	398070261	1
Q57	704071124	1
Q57	792071935	1
Q57	156071093	1
Q57	792071993	1
Q57	50070657	1
Q57	764071213	1
Q57	360072770	1
Q57	104070368	1
Q57	368071170	1
Q57	496071526	1
Q57	608070939	1
Q57	458070093	2
Q57	156071771	1
Q57	156070456	1
Q57	462070009	2
Q57	417070848	1
Q57	300070332	1
Q57	300070028	1
Q57	300070431	1
Q57	688071004	1
Q57	643070561	1
Q57	196070072	2
Q57	804070158	1
Q57	528070739	1
Q57	300070930	1
Q57	643070907	1
Q57	688071147	1
Q57	196070773	1
Q57	804070773	1
Q57	528070056	1
Q57	642071348	1
Q57	642071176	1
Q57	203070320	1
Q57	804070590	1
Q57	203071189	1
Q57	909070090	1
Q57	300070898	1
Q57	643071185	1
Q57	688070355	1
Q57	51070516	1
Q57	642070227	1
Q57	300070753	1
Q57	196070007	1
Q57	300070759	1
Q57	196070173	1
Q57	642070964	1
Q57	642070433	1
Q57	528071853	1
Q57	276071348	1
Q57	688070213	1
Q57	642071247	1
Q57	703070698	1
Q57	643071087	1
Q57	196070537	1
Q57	826071546	1
Q57	643071306	1
Q57	68071014	1
Q57	170076468	1
Q57	76070881	1
Q57	862070479	2
Q57	862070002	2
Q57	218070808	1
Q57	76071755	1
Q57	68071656	1
Q57	68070041	1
Q57	68071672	1
Q57	604070376	1
Q57	68071914	1
Q57	862070743	1
Q57	76070541	1
Q57	170078462	1
Q57	152070632	1
Q57	604071131	1
Q57	76070363	1
Q57	152070523	1
Q57	32070510	1
Q57	170070426	1
Q57	76071590	1
Q57	862070488	1
Q57	218070642	1
Q57	604071093	1
Q57	170074363	1
Q57	218070853	1
Q57	170075532	1
Q57	76071183	1
Q57	76071356	1
Q57	68070117	1
Q57	32070965	1
Q57	76070252	1
Q57	68071684	1
Q57	170076402	1
Q57	68070861	1
Q57	604070600	1
Q57	68071631	1
Q57	68070245	1
Q57	218071019	1
Q57	818070189	1
Q57	434070272	1
Q57	566070514	1
Q57	434070800	1
Q57	434070592	1
Q57	504070503	1
Q57	504070022	1
Q57	504070364	1
Q57	504070162	1
Q57	404071221	1
Q57	434070014	1
Q57	434070470	1
Q57	434070248	1
Q57	818070230	1
Q57	504070243	1
Q57	504070247	1
Q57	716070164	1
Q57	231070134	1
Q57	434071162	1
Q57	788070682	1
Q57	404070571	1
Q57	404070706	1
Q57	566070951	1
Q57	716070638	1
Q57	788070312	1
Q57	231070213	4
Q57	788070927	1
Q57	566070866	1
Q57	404070950	2
Q57	231070927	4
Q57	434070079	1
Q57	231071104	1
Q57	434071022	1
Q57	818070748	1
Q57	231070716	1
Q57	231070853	2
Q57	404070641	1
Q57	716070968	2
Q57	231070603	2
Q57	716070420	2
Q57	840072493	1
Q57	484070899	1
Q57	484071587	1
Q57	630070817	1
Q57	840071264	1
Q57	558070010	1
Q57	484071490	1
Q57	484071675	1
Q57	320070084	1
Q57	320070022	1
Q57	840071498	1
Q57	630071154	1
Q57	840072901	1
Q57	840071852	1
Q57	840072074	1
Q57	558070169	1
Q57	558070537	1
Q57	630070023	1
Q57	484070685	1
Q57	630071078	1
Q57	558070308	1
Q57	558070527	1
Q57	630071223	1
Q57	484070559	1
Q57	484070735	1
Q57	558070338	1
Q57	558070662	1
Q57	484070504	1
Q57	558071006	1
Q57	320070138	1
Q57	124071464	1
Q57	124070014	1
Q57	630070856	1
Q57	558070889	1
Q57	124071487	1
Q57	558070895	1
Q57	484070120	1
Q57	558071100	1
Q57	558070819	1
Q57	124074421	1
Q57	554070361	1
Q57	554070751	1
Q57	36070774	1
Q57	36070833	1
Q57	554070859	1
Q57	554070861	1
Q57	36070923	1
Q57	554070133	1
Q57	554070550	1
Q57	36070409	1
Q57	554070084	1
Q57	36070678	1
Q57	36071206	1
Q57	554070278	1
Q57	36070533	1
Q57	554070913	1
Q57	36071701	1
Q57	554070334	1
Q57	36071408	1
Q57	554070210	1
Q57	36070559	1
Q57	36070868	1
Q57	36071130	1
Q57	36071088	1
Q57	36070651	1
Q57	36071781	1
Q57	36071441	1
Q57	36071623	1
Q57	36070621	1
Q57	554070017	1
Q58	410070061	3
Q58	344070408	3
Q58	360071304	3
Q58	702071267	3
Q58	496071263	3
Q58	344070913	2
Q58	792072315	3
Q58	422070356	3
Q58	702070768	3
Q58	764071077	3
Q58	392070060	3
Q58	392071145	3
Q58	704070253	3
Q58	50070128	3
Q58	392071040	3
Q58	417070708	3
Q58	344070120	3
Q58	458070431	2
Q58	792072011	3
Q58	702070250	3
Q58	764070485	3
Q58	608071070	3
Q58	586071849	3
Q58	704070738	3
Q58	586071538	3
Q58	586071852	3
Q58	50071061	5
Q58	792070978	3
Q58	704070493	3
Q58	586071630	3
Q58	496071046	3
Q58	158070971	3
Q58	392071030	3
Q58	360073066	3
Q58	762070382	3
Q58	462070377	3
Q58	608070540	3
Q58	360070911	3
Q58	764070580	3
Q58	458070170	3
Q58	276071437	3
Q58	51070738	3
Q58	703071166	3
Q58	20070708	3
Q58	300070104	3
Q58	643070637	3
Q58	196070026	3
Q58	300070930	3
Q58	196070076	3
Q58	300070800	3
Q58	826072226	3
Q58	528070056	3
Q58	826071581	3
Q58	688070389	3
Q58	528070699	3
Q58	20070452	3
Q58	826072131	3
Q58	688070765	3
Q58	20070577	3
Q58	826071560	3
Q58	688070336	3
Q58	51070332	3
Q58	642070753	3
Q58	804070042	3
Q58	826070962	3
Q58	196070092	3
Q58	300070759	3
Q58	909070041	3
Q58	643070213	3
Q58	642070393	3
Q58	642070433	3
Q58	196070866	3
Q58	196070560	3
Q58	826070968	3
Q58	196070890	3
Q58	703070230	3
Q58	642070296	3
Q58	909070197	3
Q58	909070284	3
Q58	643070475	3
Q58	170079219	3
Q58	604070802	3
Q58	76070962	3
Q58	170076458	3
Q58	68070571	3
Q58	68070780	3
Q58	76070358	2
Q58	862071016	3
Q58	68071008	3
Q58	170072195	3
Q58	170073458	3
Q58	76070958	3
Q58	68070490	3
Q58	76071527	3
Q58	218070751	3
Q58	862070933	3
Q58	76070461	3
Q58	76071735	3
Q58	170073753	3
Q58	218071162	3
Q58	218071144	3
Q58	68071747	3
Q58	604071365	3
Q58	170074579	3
Q58	218071049	3
Q58	170075764	3
Q58	152070849	3
Q58	68070331	3
Q58	604070483	3
Q58	862070533	3
Q58	604070681	3
Q58	218070839	3
Q58	76070256	3
Q58	68071488	3
Q58	170075700	3
Q58	76071763	3
Q58	76071787	3
Q58	76071779	3
Q58	604070500	3
Q58	604071082	3
Q58	716070037	3
Q58	434070416	3
Q58	434071146	3
Q58	566070475	3
Q58	404070004	3
Q58	504070162	3
Q58	404070053	3
Q58	716070259	3
Q58	504071131	3
Q58	566070322	2
Q58	434070558	3
Q58	788070476	3
Q58	818070230	3
Q58	434071034	3
Q58	434070681	3
Q58	716070009	3
Q58	404071087	3
Q58	231070134	3
Q58	788070126	3
Q58	504070221	3
Q58	231070477	3
Q58	788070458	3
Q58	716071176	3
Q58	504070712	3
Q58	818070535	3
Q58	716070345	3
Q58	231070172	3
Q58	788071029	3
Q58	788070063	3
Q58	566070187	3
Q58	434071022	3
Q58	231070613	3
Q58	231070579	3
Q58	434070021	3
Q58	231070373	3
Q58	231070376	3
Q58	566070801	3
Q58	788070902	3
Q58	788070405	3
Q58	716071138	4
Q58	630070926	3
Q58	124074722	3
Q58	320070936	3
Q58	124072826	3
Q58	630071021	3
Q58	484070859	3
Q58	558070373	3
Q58	558070344	3
Q58	558070151	3
Q58	484070668	3
Q58	320070127	3
Q58	840073467	3
Q58	484070208	3
Q58	558070049	3
Q58	124070203	3
Q58	630070023	3
Q58	630071087	3
Q58	484070675	3
Q58	558070095	3
Q58	630070403	3
Q58	320070706	3
Q58	558070890	3
Q58	484071226	3
Q58	558070501	3
Q58	840073331	3
Q58	124070432	3
Q58	484071445	3
Q58	320070572	3
Q58	558070427	3
Q58	484070313	3
Q58	840072836	3
Q58	124070985	3
Q58	124070827	3
Q58	558070889	3
Q58	124071837	3
Q58	558070457	4
Q58	558070937	4
Q58	558070960	4
Q58	124074397	3
Q58	124073640	3
Q58	36070850	3
Q58	554070292	3
Q58	554070796	3
Q58	554070361	3
Q58	554070119	3
Q58	554070550	3
Q58	36070409	3
Q58	36070815	3
Q58	554070133	3
Q58	36071455	3
Q58	554070641	3
Q58	36071412	3
Q58	554070629	3
Q58	36071357	3
Q58	554070554	3
Q58	554070205	3
Q58	554070699	3
Q58	554070030	3
Q58	554070190	3
Q58	36071408	3
Q58	36070721	3
Q58	36071251	3
Q58	554070165	3
Q58	36071069	3
Q58	36070108	3
Q58	36071664	3
Q58	36071022	3
Q58	36071165	3
Q58	36071623	3
Q58	36071788	3
Q59	586070534	3
Q59	608070044	3
Q59	410070640	3
Q59	392070728	3
Q59	410071175	3
Q59	156072683	3
Q59	792072227	3
Q59	368070630	2
Q59	364072711	3
Q59	702071481	2
Q59	156070531	3
Q59	398070810	3
Q59	158070622	3
Q59	496070193	3
Q59	368070506	3
Q59	410070220	3
Q59	368070657	3
Q59	156071581	3
Q59	458070431	3
Q59	156071753	3
Q59	586071054	2
Q59	762070670	2
Q59	764070656	3
Q59	156071502	3
Q59	764070310	3
Q59	360070980	3
Q59	50071158	4
Q59	586071852	3
Q59	400070549	2
Q59	50070406	3
Q59	398070045	2
Q59	496071064	3
Q59	368070408	3
Q59	496071516	3
Q59	104071000	2
Q59	496071126	3
Q59	458070130	3
Q59	156071154	3
Q59	608070916	3
Q59	360072480	3
Q59	826071014	3
Q59	703071166	3
Q59	643070390	3
Q59	643071093	3
Q59	688070067	3
Q59	203070686	3
Q59	20070372	3
Q59	300070160	3
Q59	642071142	3
Q59	20070487	3
Q59	196070938	3
Q59	826072366	3
Q59	196070630	3
Q59	826071207	3
Q59	703070268	3
Q59	826071389	3
Q59	688070690	3
Q59	703070528	3
Q59	826071097	3
Q59	528070824	3
Q59	804070607	3
Q59	826071425	3
Q59	703070654	3
Q59	642071162	3
Q59	528070409	3
Q59	196070089	3
Q59	196070302	3
Q59	703070896	3
Q59	642070964	3
Q59	703070447	3
Q59	826070952	3
Q59	196070893	3
Q59	909070304	3
Q59	826071667	3
Q59	688071194	3
Q59	203070514	3
Q59	642070696	2
Q59	203070083	3
Q59	826071676	3
Q59	804071127	3
Q59	218070833	3
Q59	76071970	3
Q59	32070455	3
Q59	218070785	3
Q59	604070020	4
Q59	170072605	3
Q59	604071260	2
Q59	32070852	3
Q59	76071638	2
Q59	170072195	3
Q59	604070871	3
Q59	76071805	3
Q59	604071227	3
Q59	862070660	3
Q59	604070376	3
Q59	862070922	3
Q59	604071131	3
Q59	76070798	3
Q59	170073487	3
Q59	862071193	3
Q59	76070907	3
Q59	218070034	3
Q59	152070923	3
Q59	604070790	3
Q59	76071664	3
Q59	76071672	3
Q59	218070232	3
Q59	68070385	3
Q59	170071258	3
Q59	862070167	3
Q59	170075700	3
Q59	604070732	3
Q59	68071724	3
Q59	68070090	3
Q59	218070082	3
Q59	32070930	3
Q59	68070360	2
Q59	68070921	2
Q59	218070529	3
Q59	68071744	2
Q59	434070588	3
Q59	818070263	3
Q59	504071082	3
Q59	788070654	3
Q59	818070595	3
Q59	504071053	2
Q59	504070022	3
Q59	818070221	2
Q59	818070848	2
Q59	504071089	2
Q59	434070470	3
Q59	434070028	3
Q59	434070445	3
Q59	434070633	3
Q59	434070248	3
Q59	404070229	3
Q59	566071170	3
Q59	716070032	2
Q59	716070667	2
Q59	504070323	2
Q59	566070261	3
Q59	818070288	3
Q59	504070905	3
Q59	434070455	3
Q59	566070728	3
Q59	404070950	3
Q59	231071049	3
Q59	566070815	4
Q59	231070811	3
Q59	566071062	3
Q59	818070828	3
Q59	818070699	3
Q59	231070579	3
Q59	434070003	3
Q59	818071111	3
Q59	566071125	3
Q59	231070653	2
Q59	716071094	2
Q59	788070796	3
Q59	818070484	3
Q59	840071330	3
Q59	630071022	3
Q59	484071328	3
Q59	124071307	3
Q59	840071242	3
Q59	630070989	3
Q59	484071627	3
Q59	558070082	3
Q59	484070466	2
Q59	484070886	2
Q59	124074779	3
Q59	840072891	3
Q59	840072165	3
Q59	630070829	3
Q59	630070345	3
Q59	840073006	3
Q59	840071552	3
Q59	558070128	2
Q59	124074809	2
Q59	558070149	2
Q59	124071904	3
Q59	558070942	3
Q59	124075985	3
Q59	320070265	3
Q59	124074229	3
Q59	484070282	3
Q59	558071156	2
Q59	558070797	2
Q59	320070572	3
Q59	484070758	3
Q59	320070646	3
Q59	320070322	3
Q59	124075968	3
Q59	124070014	3
Q59	558071167	
Q59	558070276	3
Q59	558070960	3
Q59	124073640	3
Q59	558070931	3
Q59	558070780	3
Q59	554070995	3
Q59	36070568	3
Q59	36070427	3
Q59	36071463	3
Q59	554070355	3
Q59	36071455	2
Q59	554070861	3
Q59	554070083	3
Q59	36070409	2
Q59	554070550	2
Q59	36070348	3
Q59	36071412	3
Q59	554070853	3
Q59	36071260	3
Q59	554070554	3
Q59	36071167	3
Q59	554070488	3
Q59	554070210	3
Q59	36070894	3
Q59	36071720	3
Q59	36070721	3
Q59	36071130	3
Q59	36070204	3
Q59	36070463	3
Q59	554070073	3
Q59	36071623	3
Q59	36071128	3
Q59	554070036	3
Q59	36070625	3
Q59	36071441	3
Q106	417070994	6
Q106	360073144	7
Q106	702071635	6
Q106	410070925	7
Q106	344070978	7
Q106	496070079	5
Q106	702070392	7
Q106	364071404	5
Q106	344070135	6
Q106	50070071	5
Q106	344070228	6
Q106	762070171	7
Q106	398071204	7
Q106	392070383	6
Q106	496070520	7
Q106	704070076	6
Q106	458071201	6
Q106	364071036	7
Q106	704070964	6
Q106	496071009	6
Q106	586071056	7
Q106	368070300	7
Q106	792071341	7
Q106	398070492	7
Q106	50071010	7
Q106	586071740	6
Q106	792072180	6
Q106	608070708	6
Q106	792070003	6
Q106	792070819	6
Q106	50071190	6
Q106	158070774	6
Q106	158071178	7
Q106	792070404	6
Q106	156071770	6
Q106	462070395	6
Q106	50070757	7
Q106	608070467	6
Q106	156070724	6
Q106	360070973	6
Q106	276071524	7
Q106	276071030	7
Q106	203070115	7
Q106	196070175	7
Q106	51070666	7
Q106	196070009	6
Q106	642070182	6
Q106	300071110	6
Q106	300070099	5
Q106	300070377	5
Q106	300070162	6
Q106	826071549	7
Q106	642070319	6
Q106	688070852	7
Q106	276071365	7
Q106	203070425	6
Q106	826071274	7
Q106	703070439	6
Q106	703070075	6
Q106	826070202	7
Q106	688071187	7
Q106	826072182	7
Q106	196070434	7
Q106	703070566	6
Q106	642070017	6
Q106	826070742	6
Q106	196070119	6
Q106	196070210	6
Q106	196070298	6
Q106	642070946	6
Q106	826070737	6
Q106	196070853	7
Q106	276070162	8
Q106	300070840	7
Q106	804070897	6
Q106	203070347	6
Q106	203071112	6
Q106	703070367	7
Q106	703070362	7
Q106	642070866	6
Q106	862071059	7
Q106	76070702	7
Q106	862070363	7
Q106	68070878	6
Q106	604070854	7
Q106	76070648	5
Q106	68071775	5
Q106	76071394	5
Q106	218071012	5
Q106	76070413	7
Q106	68071608	6
Q106	604070902	6
Q106	68072002	6
Q106	32070082	6
Q106	68070764	6
Q106	862070022	6
Q106	862070575	6
Q106	68071907	6
Q106	862070934	6
Q106	170074738	7
Q106	68071396	7
Q106	218070106	6
Q106	32070936	7
Q106	68070652	7
Q106	152070740	6
Q106	68071531	4
Q106	68071680	4
Q106	68070299	4
Q106	68070331	4
Q106	68070803	4
Q106	76070252	7
Q106	218070637	7
Q106	68070806	7
Q106	170076402	7
Q106	68070202	7
Q106	68070244	6
Q106	152070862	6
Q106	68070245	6
Q106	604070594	5
Q106	604070500	5
Q106	504070472	7
Q106	566070872	6
Q106	404070833	7
Q106	788071162	7
Q106	716071032	6
Q106	504070012	5
Q106	434070924	5
Q106	231070003	5
Q106	788070787	5
Q106	504070208	6
Q106	434070576	7
Q106	434070250	7
Q106	434070253	7
Q106	434070950	7
Q106	434070445	7
Q106	404071230	5
Q106	788070415	6
Q106	716070203	7
Q106	504070221	5
Q106	716070164	7
Q106	434070442	7
Q106	504070905	7
Q106	504070454	7
Q106	818070604	6
Q106	404070832	6
Q106	231070887	5
Q106	231070555	5
Q106	716070318	6
Q106	231070371	6
Q106	818070860	5
Q106	231070257	7
Q106	434070020	6
Q106	434071189	6
Q106	231070613	7
Q106	434070056	7
Q106	566070429	7
Q106	566070673	7
Q106	231071018	7
Q106	716070806	6
Q106	716070998	6
Q106	124072988	6
Q106	840071267	6
Q106	124070776	6
Q106	484070178	6
Q106	840071780	6
Q106	320070405	6
Q106	484071177	5
Q106	558070019	5
Q106	484071272	5
Q106	558070156	5
Q106	124074310	6
Q106	840072174	7
Q106	320070093	7
Q106	124072662	6
Q106	840073033	7
Q106	840073006	6
Q106	124072867	6
Q106	630070023	6
Q106	484070675	7
Q106	484070733	7
Q106	124070527	7
Q106	484070197	6
Q106	558070833	6
Q106	124070988	7
Q106	124074853	7
Q106	484071445	6
Q106	558071155	6
Q106	558071007	6
Q106	320070563	6
Q106	558070803	6
Q106	320071184	7
Q106	124070938	7
Q106	124073164	9
Q106	558071137	7
Q106	124071688	7
Q106	558070895	7
Q106	124073609	6
Q106	124071764	6
Q106	558070937	7
Q106	558071011	7
Q106	554070098	7
Q106	554070454	7
Q106	36070723	6
Q106	36070545	6
Q106	36071241	6
Q106	554070550	7
Q106	36071455	7
Q106	36070409	7
Q106	36070923	7
Q106	554070083	7
Q106	36070902	6
Q106	554070853	7
Q106	36071063	6
Q106	36071223	6
Q106	36071426	6
Q106	36071408	6
Q106	554070285	6
Q106	36071790	6
Q106	554070699	6
Q106	36071701	6
Q106	554070073	7
Q106	36071377	7
Q106	36071124	7
Q106	36071374	7
Q106	554070650	7
Q106	554070017	7
Q106	36071557	6
Q106	36071441	6
Q106	36070621	6
Q106	36070625	6
Q107	417071099	7
Q107	410070213	6
Q107	392070991	6
Q107	702070528	6
Q107	364071520	6
Q107	364071375	8
Q107	792070374	6
Q107	368070493	5
Q107	360072314	5
Q107	792070291	6
Q107	398071213	6
Q107	410070593	5
Q107	446070475	5
Q107	792070542	7
Q107	422070752	6
Q107	458070691	6
Q107	156072293	7
Q107	608070048	7
Q107	104070701	8
Q107	344071530	6
Q107	400070302	6
Q107	762070852	6
Q107	392071240	6
Q107	422070162	6
Q107	586071333	7
Q107	50071024	5
Q107	156072910	8
Q107	704070645	7
Q107	792070975	7
Q107	104071110	5
Q107	792072084	8
Q107	792070236	8
Q107	398070084	7
Q107	368070841	7
Q107	156070272	5
Q107	462070507	7
Q107	156070348	7
Q107	792071869	6
Q107	50070428	6
Q107	704070643	8
Q107	196070112	6
Q107	528070960	6
Q107	826072063	6
Q107	703070778	6
Q107	643071493	6
Q107	300070886	7
Q107	300070738	7
Q107	276071336	6
Q107	20070536	6
Q107	203070348	7
Q107	300070455	6
Q107	528070066	6
Q107	826070770	7
Q107	642070475	6
Q107	203070784	6
Q107	643070138	5
Q107	703070439	6
Q107	203070482	6
Q107	826071389	7
Q107	203070999	6
Q107	703070566	6
Q107	826072492	6
Q107	51070496	7
Q107	276070082	6
Q107	826072462	6
Q107	643070213	5
Q107	196070470	6
Q107	196070079	6
Q107	196070382	6
Q107	703070447	5
Q107	196070981	8
Q107	642070433	7
Q107	51070836	6
Q107	196070317	8
Q107	51070785	6
Q107	203070913	6
Q107	642070866	8
Q107	203070448	6
Q107	643071623	6
Q107	826070945	6
Q107	604070851	6
Q107	32070844	6
Q107	152070304	6
Q107	604070655	6
Q107	68070171	6
Q107	170076476	7
Q107	862070237	6
Q107	862070791	6
Q107	218070783	5
Q107	604070466	5
Q107	68071608	6
Q107	604070871	6
Q107	68071923	6
Q107	76070802	6
Q107	604070532	6
Q107	32070052	4
Q107	604070260	6
Q107	32070430	4
Q107	862070930	7
Q107	862070933	7
Q107	68071803	6
Q107	218071058	8
Q107	68071757	7
Q107	170075196	6
Q107	862070531	7
Q107	170074363	8
Q107	32070937	5
Q107	604070483	7
Q107	604070991	5
Q107	170075532	8
Q107	170075700	7
Q107	218070031	7
Q107	68071684	6
Q107	68070806	6
Q107	218070734	7
Q107	218070730	6
Q107	76071763	7
Q107	68071414	6
Q107	68070245	6
Q107	68070222	6
Q107	434071039	6
Q107	404070141	6
Q107	788070024	6
Q107	788071004	6
Q107	504071082	6
Q107	788070185	6
Q107	404071014	5
Q107	504070823	7
Q107	504071057	5
Q107	504070916	7
Q107	434070250	6
Q107	434071115	6
Q107	818070407	6
Q107	434070074	6
Q107	434070266	6
Q107	404071137	7
Q107	818070136	7
Q107	818070655	7
Q107	716070038	6
Q107	716070667	6
Q107	566071226	7
Q107	818070462	6
Q107	716070197	6
Q107	404070413	6
Q107	818070585	6
Q107	716071211	5
Q107	566071056	7
Q107	788070927	6
Q107	504070842	7
Q107	566070866	7
Q107	231070373	6
Q107	231070257	6
Q107	404070964	6
Q107	231070579	6
Q107	504070103	7
Q107	716070915	6
Q107	716070986	6
Q107	566070835	7
Q107	566071162	7
Q107	566070173	7
Q107	124074683	6
Q107	484071643	6
Q107	840071825	7
Q107	124075203	6
Q107	484070094	6
Q107	630071167	7
Q107	320071201	7
Q107	484070878	7
Q107	558070640	7
Q107	484070859	7
Q107	630070968	5
Q107	630070132	5
Q107	124070601	5
Q107	484071595	5
Q107	124070383	5
Q107	484070205	6
Q107	630070377	7
Q107	630070403	7
Q107	840071155	5
Q107	630070758	7
Q107	124074636	6
Q107	484070699	6
Q107	558070850	8
Q107	840071998	6
Q107	484070983	6
Q107	320070563	6
Q107	558070444	8
Q107	484070817	5
Q107	484070471	5
Q107	558070456	8
Q107	320071099	5
Q107	124070940	6
Q107	124071240	6
Q107	840073425	6
Q107	124071211	6
Q107	558071011	8
Q107	558070960	8
Q107	558070784	8
Q107	124073465	5
Q107	558070931	8
Q107	554070796	6
Q107	36071640	6
Q107	554070751	6
Q107	36070134	6
Q107	554070517	6
Q107	36071455	7
Q107	554070550	6
Q107	36070923	7
Q107	36070815	7
Q107	554070083	6
Q107	36071015	5
Q107	36070783	5
Q107	554070626	5
Q107	554070170	5
Q107	554070122	5
Q107	36071727	10
Q107	554070488	5
Q107	554070190	5
Q107	36071116	10
Q107	36070156	10
Q107	36071130	6
Q107	36070651	7
Q107	36070868	6
Q107	36070626	7
Q107	36070300	7
Q107	36071781	6
Q107	554070036	8
Q107	36071441	6
Q107	36071664	6
Q107	554070017	8
Q108	762070168	7
Q108	702071786	7
Q108	422070816	7
Q108	792071148	7
Q108	446070892	7
Q108	344070597	7
Q108	792071707	5
Q108	446070048	6
Q108	344070103	8
Q108	792070242	7
Q108	392071005	6
Q108	410070291	7
Q108	608070489	6
Q108	400071127	7
Q108	458070456	7
Q108	360071281	7
Q108	368070664	7
Q108	446070736	6
Q108	156072304	7
Q108	344071186	7
Q108	586071900	7
Q108	360072677	6
Q108	496071605	7
Q108	704070243	7
Q108	50070605	7
Q108	156071243	5
Q108	360071761	7
Q108	360071633	7
Q108	764070393	8
Q108	608070313	7
Q108	368070492	7
Q108	364072553	7
Q108	104070215	7
Q108	762070413	7
Q108	422070144	7
Q108	458071101	7
Q108	50071120	7
Q108	608070912	7
Q108	704071007	7
Q108	458070157	7
Q108	688070144	7
Q108	276070488	7
Q108	276070762	7
Q108	804070380	7
Q108	51070273	7
Q108	196070830	8
Q108	909070330	7
Q108	276071396	7
Q108	300070738	7
Q108	642070127	7
Q108	826071466	6
Q108	642070899	6
Q108	688070062	7
Q108	826070182	6
Q108	196070764	7
Q108	642071207	7
Q108	203071113	7
Q108	703070360	7
Q108	203070813	7
Q108	703070806	7
Q108	826070260	7
Q108	51070558	7
Q108	826070405	7
Q108	528070409	7
Q108	642070506	7
Q108	300071130	7
Q108	642070063	7
Q108	300071080	7
Q108	196070435	7
Q108	642070964	7
Q108	643071285	7
Q108	300070837	7
Q108	826070951	7
Q108	196070866	7
Q108	196070317	7
Q108	703070927	6
Q108	826072423	7
Q108	642070919	7
Q108	703070362	6
Q108	703070693	6
Q108	152070342	7
Q108	76070136	7
Q108	604070044	7
Q108	68070563	7
Q108	32070170	7
Q108	862070238	7
Q108	170079244	6
Q108	32070433	6
Q108	218070360	5
Q108	76071440	6
Q108	76071819	7
Q108	76071412	7
Q108	862070275	7
Q108	68072002	7
Q108	170071009	7
Q108	68071155	7
Q108	604071022	7
Q108	32070361	7
Q108	218070576	7
Q108	218070128	7
Q108	32070936	7
Q108	604070677	7
Q108	218070048	7
Q108	604071365	7
Q108	170074578	7
Q108	32070932	7
Q108	68070255	6
Q108	218070602	7
Q108	76071536	7
Q108	76071368	7
Q108	68071692	7
Q108	76070764	7
Q108	604070681	7
Q108	68070308	7
Q108	76070252	7
Q108	76071763	7
Q108	152070858	7
Q108	170074376	7
Q108	76071779	7
Q108	68070245	7
Q108	404070646	7
Q108	716071060	7
Q108	404070236	7
Q108	434070075	7
Q108	404070717	7
Q108	504070670	8
Q108	504070823	8
Q108	504070652	7
Q108	504070635	8
Q108	231071038	7
Q108	434071120	7
Q108	404070552	6
Q108	434070499	7
Q108	434070684	7
Q108	716070619	7
Q108	566070620	7
Q108	504070329	6
Q108	716070062	4
Q108	788071060	7
Q108	788070378	7
Q108	231070315	7
Q108	818070057	7
Q108	788070971	7
Q108	788070383	7
Q108	231070434	7
Q108	231070408	5
Q108	231070943	7
Q108	231070280	5
Q108	231070291	7
Q108	231070342	7
Q108	434070003	7
Q108	231070579	7
Q108	504070103	7
Q108	231070373	7
Q108	231070716	7
Q108	716071163	6
Q108	566070897	7
Q108	404070641	7
Q108	716070371	6
Q108	231070472	6
Q108	484070794	7
Q108	124075146	7
Q108	124072774	7
Q108	124073244	7
Q108	630070488	7
Q108	320070472	8
Q108	484070006	6
Q108	484071174	6
Q108	630070788	7
Q108	484070446	6
Q108	124072768	7
Q108	320070384	7
Q108	630070813	6
Q108	320070378	7
Q108	840073273	6
Q108	484070685	7
Q108	558070556	7
Q108	558070117	7
Q108	558070128	7
Q108	558070489	7
Q108	484070679	7
Q108	484070769	7
Q108	558070996	7
Q108	484071389	7
Q108	124071721	7
Q108	484071730	7
Q108	558071124	7
Q108	484070258	7
Q108	484070523	7
Q108	124070432	7
Q108	124075968	7
Q108	558070889	7
Q108	124070803	7
Q108	124071839	7
Q108	124073543	7
Q108	558071011	7
Q108	558070265	7
Q108	124075490	7
Q108	558070937	7
Q108	558070931	7
Q108	554071024	7
Q108	36070439	7
Q108	36070163	7
Q108	554070359	7
Q108	554070171	7
Q108	554070133	7
Q108	36070409	7
Q108	36070815	7
Q108	36070923	7
Q108	36071455	7
Q108	36070148	7
Q108	36070224	7
Q108	36071084	7
Q108	36071516	7
Q108	554070876	8
Q108	554070038	7
Q108	554070913	7
Q108	36071116	7
Q108	36070585	7
Q108	554070699	7
Q108	36071377	7
Q108	554070060	7
Q108	36070651	7
Q108	36071036	7
Q108	36070073	7
Q108	36071441	7
Q108	36071281	7
Q108	36070621	7
Q108	36071788	7
Q108	36071664	7
Q112	496070112	7
Q112	704071072	6
Q112	417070082	7
Q112	156071559	5
Q112	364072364	7
Q112	702070220	6
Q112	792071415	5
Q112	764070156	6
Q112	156072603	5
Q112	360073160	5
Q112	496070519	7
Q112	398070471	7
Q112	422071139	8
Q112	422070182	8
Q112	156070034	7
Q112	458071045	7
Q112	422071177	7
Q112	792070131	7
Q112	586070078	7
Q112	458070463	7
Q112	360070378	5
Q112	762071090	7
Q112	586071056	7
Q112	364071776	6
Q112	50070403	7
Q112	104070419	5
Q112	360070930	5
Q112	50071130	5
Q112	50070678	5
Q112	360072707	5
Q112	156070237	7
Q112	762070729	7
Q112	360070061	7
